"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive"
0.56780 920457 0.0 0.8067 1.0000 0.0699 0.8067 0.8067 1.0000 0.0699
0.56790 920245 0.0 0.8066 1.0000 0.0699 0.8066 0.8066 1.0000 0.0699
0.56800 920033 0.0 0.8066 1.0000 0.0699 0.8066 0.8066 1.0000 0.0699
0.56810 919822 0.0 0.8065 1.0000 0.0698 0.8065 0.8065 1.0000 0.0698
0.56820 919610 0.0 0.8064 1.0000 0.0698 0.8064 0.8064 1.0000 0.0698
0.56830 919398 0.0 0.8063 1.0000 0.0698 0.8063 0.8063 1.0000 0.0698
0.56840 919186 0.0 0.8062 1.0000 0.0697 0.8062 0.8062 1.0000 0.0697
0.56850 918974 0.0 0.8061 1.0000 0.0697 0.8061 0.8061 1.0000 0.0697
0.56860 918762 0.0 0.8061 1.0000 0.0697 0.8061 0.8061 1.0000 0.0697
0.56870 918550 0.0 0.8060 1.0000 0.0697 0.8060 0.8060 1.0000 0.0697
0.56880 918338 0.0 0.8059 1.0000 0.0696 0.8059 0.8059 1.0000 0.0696
0.56890 918126 0.0 0.8058 1.0000 0.0696 0.8058 0.8058 1.0000 0.0696
0.56899 917913 0.0 0.8057 1.0000 0.0696 0.8057 0.8057 1.0000 0.0696
0.56909 917701 0.0 0.8056 1.0000 0.0696 0.8056 0.8056 1.0000 0.0696
0.56919 917489 0.0 0.8056 1.0000 0.0695 0.8056 0.8056 1.0000 0.0695
0.56929 917277 0.0 0.8055 1.0000 0.0695 0.8055 0.8055 1.0000 0.0695
0.56939 917066 0.0 0.8054 1.0000 0.0695 0.8054 0.8054 1.0000 0.0695
0.56949 916854 0.0 0.8053 1.0000 0.0694 0.8053 0.8053 1.0000 0.0694
0.56959 916642 0.0 0.8052 1.0000 0.0694 0.8052 0.8052 1.0000 0.0694
0.56969 916430 0.0 0.8052 1.0000 0.0694 0.8052 0.8052 1.0000 0.0694
0.56979 916218 0.0 0.8051 1.0000 0.0694 0.8051 0.8051 1.0000 0.0694
0.56989 916006 0.0 0.8050 1.0000 0.0693 0.8050 0.8050 1.0000 0.0693
0.56999 915794 0.0 0.8049 1.0000 0.0693 0.8049 0.8049 1.0000 0.0693
0.57009 915582 0.0 0.8048 1.0000 0.0693 0.8048 0.8048 1.0000 0.0693
0.57019 915370 0.0 0.8047 1.0000 0.0693 0.8047 0.8047 1.0000 0.0693
0.57029 915158 0.0 0.8046 1.0000 0.0693 0.8046 0.8046 1.0000 0.0693
0.57039 914945 0.0 0.8045 1.0000 0.0692 0.8045 0.8045 1.0000 0.0692
0.57049 914733 0.0 0.8045 1.0000 0.0692 0.8045 0.8045 1.0000 0.0692
0.57059 914521 0.0 0.8044 1.0000 0.0692 0.8044 0.8044 1.0000 0.0692
0.57069 914310 0.0 0.8043 1.0000 0.0691 0.8043 0.8043 1.0000 0.0691
0.57079 914098 0.0 0.8042 1.0000 0.0691 0.8042 0.8042 1.0000 0.0691
0.57089 913886 0.0 0.8041 1.0000 0.0691 0.8041 0.8041 1.0000 0.0691
0.57099 913674 0.0 0.8040 1.0000 0.0690 0.8040 0.8040 1.0000 0.0690
0.57109 913462 0.0 0.8040 1.0000 0.0690 0.8040 0.8040 1.0000 0.0690
0.57118 913250 0.0 0.8039 1.0000 0.0690 0.8039 0.8039 1.0000 0.0690
0.57128 913038 0.0 0.8038 1.0000 0.0690 0.8038 0.8038 1.0000 0.0690
0.57138 912826 0.0 0.8037 1.0000 0.0689 0.8037 0.8037 1.0000 0.0689
0.57148 912614 0.0 0.8036 1.0000 0.0689 0.8036 0.8036 1.0000 0.0689
0.57158 912402 0.0 0.8035 1.0000 0.0689 0.8035 0.8035 1.0000 0.0689
0.57168 912189 0.0 0.8035 1.0000 0.0689 0.8035 0.8035 1.0000 0.0689
0.57178 911977 0.0 0.8034 1.0000 0.0688 0.8034 0.8034 1.0000 0.0688
0.57188 911765 0.0 0.8033 1.0000 0.0688 0.8033 0.8033 1.0000 0.0688
0.57198 911554 0.0 0.8032 1.0000 0.0688 0.8032 0.8032 1.0000 0.0688
0.57208 911342 0.0 0.8031 1.0000 0.0688 0.8031 0.8031 1.0000 0.0688
0.57218 911130 0.0 0.8031 1.0000 0.0687 0.8031 0.8031 1.0000 0.0687
0.57228 910918 0.0 0.8030 1.0000 0.0687 0.8030 0.8030 1.0000 0.0687
0.57238 910706 0.0 0.8029 1.0000 0.0687 0.8029 0.8029 1.0000 0.0687
0.57248 910494 0.0 0.8028 1.0000 0.0687 0.8028 0.8028 1.0000 0.0687
0.57258 910282 0.0 0.8027 1.0000 0.0686 0.8027 0.8027 1.0000 0.0686
0.57268 910070 0.0 0.8026 1.0000 0.0686 0.8026 0.8026 1.0000 0.0686
0.57278 909858 0.0 0.8026 1.0000 0.0685 0.8026 0.8026 1.0000 0.0685
0.57288 909646 0.0 0.8025 1.0000 0.0685 0.8025 0.8025 1.0000 0.0685
0.57298 909433 0.0 0.8024 1.0000 0.0684 0.8024 0.8024 1.0000 0.0684
0.57308 909221 0.0 0.8023 1.0000 0.0684 0.8023 0.8023 1.0000 0.0684
0.57318 909009 0.0 0.8022 1.0000 0.0684 0.8022 0.8022 1.0000 0.0684
0.57328 908797 0.0 0.8022 1.0000 0.0683 0.8022 0.8022 1.0000 0.0683
0.57337 908586 0.0 0.8021 1.0000 0.0683 0.8021 0.8021 1.0000 0.0683
0.57347 908374 0.0 0.8020 1.0000 0.0683 0.8020 0.8020 1.0000 0.0683
0.57357 908162 0.0 0.8019 1.0000 0.0682 0.8019 0.8019 1.0000 0.0682
0.57367 907950 0.0 0.8018 1.0000 0.0682 0.8018 0.8018 1.0000 0.0682
0.57377 907738 0.0 0.8017 1.0000 0.0681 0.8017 0.8017 1.0000 0.0681
0.57387 907526 0.0 0.8017 1.0000 0.0681 0.8017 0.8017 1.0000 0.0681
0.57397 907314 0.0 0.8016 1.0000 0.0681 0.8016 0.8016 1.0000 0.0681
0.57407 907102 0.0 0.8015 1.0000 0.0680 0.8015 0.8015 1.0000 0.0680
0.57417 906890 0.0 0.8014 1.0000 0.0680 0.8014 0.8014 1.0000 0.0680
0.57427 906677 0.0 0.8013 1.0000 0.0680 0.8013 0.8013 1.0000 0.0680
0.57437 906465 0.0 0.8012 1.0000 0.0680 0.8012 0.8012 1.0000 0.0680
0.57447 906253 0.0 0.8012 1.0000 0.0680 0.8012 0.8012 1.0000 0.0680
0.57457 906041 0.0 0.8011 1.0000 0.0680 0.8011 0.8011 1.0000 0.0680
0.57467 905830 0.0 0.8010 1.0000 0.0679 0.8010 0.8010 1.0000 0.0679
0.57477 905618 0.0 0.8009 1.0000 0.0679 0.8009 0.8009 1.0000 0.0679
0.57487 905406 0.0 0.8008 1.0000 0.0679 0.8008 0.8008 1.0000 0.0679
0.57497 905194 0.0 0.8007 1.0000 0.0679 0.8007 0.8007 1.0000 0.0679
0.57507 904982 0.0 0.8007 1.0000 0.0678 0.8007 0.8007 1.0000 0.0678
0.57517 904770 0.0 0.8006 1.0000 0.0678 0.8006 0.8006 1.0000 0.0678
0.57527 904558 0.0 0.8005 1.0000 0.0678 0.8005 0.8005 1.0000 0.0678
0.57537 904346 0.0 0.8004 1.0000 0.0678 0.8004 0.8004 1.0000 0.0678
0.57547 904134 0.0 0.8003 1.0000 0.0677 0.8003 0.8003 1.0000 0.0677
0.57556 903922 0.0 0.8003 1.0000 0.0677 0.8003 0.8003 1.0000 0.0677
0.57566 903709 0.0 0.8002 1.0000 0.0676 0.8002 0.8002 1.0000 0.0676
0.57576 903497 0.0 0.8001 1.0000 0.0676 0.8001 0.8001 1.0000 0.0676
0.57586 903285 0.0 0.8000 1.0000 0.0675 0.8000 0.8000 1.0000 0.0675
0.57596 903074 0.0 0.7999 1.0000 0.0675 0.7999 0.7999 1.0000 0.0675
0.57606 902862 0.0 0.7998 1.0000 0.0675 0.7998 0.7998 1.0000 0.0675
0.57616 902650 0.0 0.7998 1.0000 0.0674 0.7998 0.7998 1.0000 0.0674
0.57626 902438 0.0 0.7997 1.0000 0.0674 0.7997 0.7997 1.0000 0.0674
0.57636 902226 0.0 0.7996 1.0000 0.0674 0.7996 0.7996 1.0000 0.0674
0.57646 902014 0.0 0.7995 1.0000 0.0673 0.7995 0.7995 1.0000 0.0673
0.57656 901802 0.0 0.7994 1.0000 0.0673 0.7994 0.7994 1.0000 0.0673
0.57666 901590 0.0 0.7993 1.0000 0.0673 0.7993 0.7993 1.0000 0.0673
0.57676 901378 0.0 0.7992 1.0000 0.0673 0.7992 0.7992 1.0000 0.0673
0.57686 901166 0.0 0.7992 1.0000 0.0673 0.7992 0.7992 1.0000 0.0673
0.57696 900953 0.0 0.7991 1.0000 0.0673 0.7991 0.7991 1.0000 0.0673
0.57706 900741 0.0 0.7990 1.0000 0.0672 0.7990 0.7990 1.0000 0.0672
0.57716 900529 0.0 0.7989 1.0000 0.0672 0.7989 0.7989 1.0000 0.0672
0.57726 900318 0.0 0.7988 1.0000 0.0672 0.7988 0.7988 1.0000 0.0672
0.57736 900106 0.0 0.7987 1.0000 0.0671 0.7987 0.7987 1.0000 0.0671
0.57746 899894 0.0 0.7987 1.0000 0.0671 0.7987 0.7987 1.0000 0.0671
0.57756 899682 0.0 0.7986 1.0000 0.0671 0.7986 0.7986 1.0000 0.0671
0.57766 899470 0.0 0.7985 1.0000 0.0671 0.7985 0.7985 1.0000 0.0671
0.57775 899258 0.0 0.7984 1.0000 0.0670 0.7984 0.7984 1.0000 0.0670
0.57785 899046 0.0 0.7983 1.0000 0.0670 0.7983 0.7983 1.0000 0.0670
0.57795 898834 0.0 0.7982 1.0000 0.0670 0.7982 0.7982 1.0000 0.0670
0.57805 898622 0.0 0.7981 1.0000 0.0669 0.7981 0.7981 1.0000 0.0669
0.57815 898410 0.0 0.7980 1.0000 0.0669 0.7980 0.7980 1.0000 0.0669
0.57825 898197 0.0 0.7980 1.0000 0.0669 0.7980 0.7980 1.0000 0.0669
0.57835 897985 0.0 0.7979 1.0000 0.0669 0.7979 0.7979 1.0000 0.0669
0.57845 897773 0.0 0.7978 1.0000 0.0668 0.7978 0.7978 1.0000 0.0668
0.57855 897561 0.0 0.7977 1.0000 0.0668 0.7977 0.7977 1.0000 0.0668
0.57865 897350 0.0 0.7976 1.0000 0.0668 0.7976 0.7976 1.0000 0.0668
0.57875 897138 0.0 0.7975 1.0000 0.0667 0.7975 0.7975 1.0000 0.0667
0.57885 896926 0.0 0.7974 1.0000 0.0667 0.7974 0.7974 1.0000 0.0667
0.57895 896714 0.0 0.7974 1.0000 0.0667 0.7974 0.7974 1.0000 0.0667
0.57905 896502 0.0 0.7973 1.0000 0.0666 0.7973 0.7973 1.0000 0.0666
0.57915 896290 0.0 0.7972 1.0000 0.0666 0.7972 0.7972 1.0000 0.0666
0.57925 896078 0.0 0.7971 1.0000 0.0666 0.7971 0.7971 1.0000 0.0666
0.57935 895866 0.0 0.7970 1.0000 0.0665 0.7970 0.7970 1.0000 0.0665
0.57945 895654 0.0 0.7969 1.0000 0.0665 0.7969 0.7969 1.0000 0.0665
0.57955 895441 0.0 0.7969 1.0000 0.0665 0.7969 0.7969 1.0000 0.0665
0.57965 895229 0.0 0.7968 1.0000 0.0664 0.7968 0.7968 1.0000 0.0664
0.57975 895017 0.0 0.7967 1.0000 0.0664 0.7967 0.7967 1.0000 0.0664
0.57985 894805 0.0 0.7966 1.0000 0.0664 0.7966 0.7966 1.0000 0.0664
0.57994 894594 0.0 0.7965 1.0000 0.0664 0.7965 0.7965 1.0000 0.0664
0.58004 894382 0.0 0.7964 1.0000 0.0664 0.7964 0.7964 1.0000 0.0664
0.58014 894170 0.0 0.7963 1.0000 0.0663 0.7963 0.7963 1.0000 0.0663
0.58024 893958 0.0 0.7962 1.0000 0.0663 0.7962 0.7962 1.0000 0.0663
0.58034 893746 0.0 0.7961 1.0000 0.0663 0.7961 0.7961 1.0000 0.0663
0.58044 893534 0.0 0.7961 1.0000 0.0663 0.7961 0.7961 1.0000 0.0663
0.58054 893322 0.0 0.7960 1.0000 0.0663 0.7960 0.7960 1.0000 0.0663
0.58064 893110 0.0 0.7959 1.0000 0.0662 0.7959 0.7959 1.0000 0.0662
0.58074 892898 0.0 0.7958 1.0000 0.0662 0.7958 0.7958 1.0000 0.0662
0.58084 892686 0.0 0.7957 1.0000 0.0662 0.7957 0.7957 1.0000 0.0662
0.58094 892473 0.0 0.7956 1.0000 0.0662 0.7956 0.7956 1.0000 0.0662
0.58104 892261 0.0 0.7955 1.0000 0.0661 0.7955 0.7955 1.0000 0.0661
0.58114 892049 0.0 0.7955 1.0000 0.0661 0.7955 0.7955 1.0000 0.0661
0.58124 891838 0.0 0.7954 1.0000 0.0661 0.7954 0.7954 1.0000 0.0661
0.58134 891626 0.0 0.7953 1.0000 0.0660 0.7953 0.7953 1.0000 0.0660
0.58144 891414 0.0 0.7952 1.0000 0.0660 0.7952 0.7952 1.0000 0.0660
0.58154 891202 0.0 0.7951 1.0000 0.0660 0.7951 0.7951 1.0000 0.0660
0.58164 890990 0.0 0.7950 1.0000 0.0660 0.7950 0.7950 1.0000 0.0660
0.58174 890778 0.0 0.7949 1.0000 0.0659 0.7949 0.7949 1.0000 0.0659
0.58184 890566 0.0 0.7948 1.0000 0.0659 0.7948 0.7948 1.0000 0.0659
0.58194 890354 0.0 0.7947 1.0000 0.0659 0.7947 0.7947 1.0000 0.0659
0.58204 890142 0.0 0.7947 1.0000 0.0659 0.7947 0.7947 1.0000 0.0659
0.58213 889930 0.0 0.7946 1.0000 0.0659 0.7946 0.7946 1.0000 0.0659
0.58223 889717 0.0 0.7945 1.0000 0.0659 0.7945 0.7945 1.0000 0.0659
0.58233 889505 0.0 0.7944 1.0000 0.0659 0.7944 0.7944 1.0000 0.0659
0.58243 889293 0.0 0.7943 1.0000 0.0659 0.7943 0.7943 1.0000 0.0659
0.58253 889082 0.0 0.7942 1.0000 0.0659 0.7942 0.7942 1.0000 0.0659
0.58263 888870 0.0 0.7942 1.0000 0.0659 0.7942 0.7942 1.0000 0.0659
0.58273 888658 0.0 0.7941 1.0000 0.0659 0.7941 0.7941 1.0000 0.0659
0.58283 888446 0.0 0.7940 1.0000 0.0659 0.7940 0.7940 1.0000 0.0659
0.58293 888234 0.0 0.7939 1.0000 0.0658 0.7939 0.7939 1.0000 0.0658
0.58303 888022 0.0 0.7938 1.0000 0.0658 0.7938 0.7938 1.0000 0.0658
0.58313 887810 0.0 0.7937 1.0000 0.0658 0.7937 0.7937 1.0000 0.0658
0.58323 887598 0.0 0.7936 1.0000 0.0658 0.7936 0.7936 1.0000 0.0658
0.58333 887386 0.0 0.7936 1.0000 0.0657 0.7936 0.7936 1.0000 0.0657
0.58343 887174 0.0 0.7935 1.0000 0.0657 0.7935 0.7935 1.0000 0.0657
0.58353 886961 0.0 0.7934 1.0000 0.0656 0.7934 0.7934 1.0000 0.0656
0.58363 886749 0.0 0.7933 1.0000 0.0656 0.7933 0.7933 1.0000 0.0656
0.58373 886537 0.0 0.7932 1.0000 0.0656 0.7932 0.7932 1.0000 0.0656
0.58383 886325 0.0 0.7931 1.0000 0.0655 0.7931 0.7931 1.0000 0.0655
0.58393 886114 0.0 0.7930 1.0000 0.0655 0.7930 0.7930 1.0000 0.0655
0.58403 885902 0.0 0.7929 1.0000 0.0654 0.7929 0.7929 1.0000 0.0654
0.58413 885690 0.0 0.7929 1.0000 0.0654 0.7929 0.7929 1.0000 0.0654
0.58423 885478 0.0 0.7928 1.0000 0.0653 0.7928 0.7928 1.0000 0.0653
0.58432 885266 0.0 0.7927 1.0000 0.0653 0.7927 0.7927 1.0000 0.0653
0.58442 885054 0.0 0.7926 1.0000 0.0653 0.7926 0.7926 1.0000 0.0653
0.58452 884842 0.0 0.7925 1.0000 0.0653 0.7925 0.7925 1.0000 0.0653
0.58462 884630 0.0 0.7924 1.0000 0.0652 0.7924 0.7924 1.0000 0.0652
0.58472 884418 0.0 0.7923 1.0000 0.0652 0.7923 0.7923 1.0000 0.0652
0.58482 884205 0.0 0.7922 1.0000 0.0652 0.7922 0.7922 1.0000 0.0652
0.58492 883993 0.0 0.7922 1.0000 0.0651 0.7922 0.7922 1.0000 0.0651
0.58502 883781 0.0 0.7921 1.0000 0.0651 0.7921 0.7921 1.0000 0.0651
0.58512 883569 0.0 0.7920 1.0000 0.0651 0.7920 0.7920 1.0000 0.0651
0.58522 883358 0.0 0.7919 1.0000 0.0651 0.7919 0.7919 1.0000 0.0651
0.58532 883146 0.0 0.7918 1.0000 0.0650 0.7918 0.7918 1.0000 0.0650
0.58542 882934 0.0 0.7917 1.0000 0.0650 0.7917 0.7917 1.0000 0.0650
0.58552 882722 0.0 0.7916 1.0000 0.0650 0.7916 0.7916 1.0000 0.0650
0.58562 882510 0.0 0.7915 1.0000 0.0650 0.7915 0.7915 1.0000 0.0650
0.58572 882298 0.0 0.7915 1.0000 0.0650 0.7915 0.7915 1.0000 0.0650
0.58582 882086 0.0 0.7914 1.0000 0.0649 0.7914 0.7914 1.0000 0.0649
0.58592 881874 0.0 0.7913 1.0000 0.0649 0.7913 0.7913 1.0000 0.0649
0.58602 881662 0.0 0.7912 1.0000 0.0649 0.7912 0.7912 1.0000 0.0649
0.58612 881450 0.0 0.7911 1.0000 0.0649 0.7911 0.7911 1.0000 0.0649
0.58622 881237 0.0 0.7910 1.0000 0.0649 0.7910 0.7910 1.0000 0.0649
0.58632 881025 0.0 0.7909 1.0000 0.0649 0.7909 0.7909 1.0000 0.0649
0.58642 880813 0.0 0.7908 1.0000 0.0649 0.7908 0.7908 1.0000 0.0649
0.58651 880602 0.0 0.7907 1.0000 0.0649 0.7907 0.7907 1.0000 0.0649
0.58661 880390 0.0 0.7906 1.0000 0.0649 0.7906 0.7906 1.0000 0.0649
0.58671 880178 0.0 0.7905 1.0000 0.0649 0.7905 0.7905 1.0000 0.0649
0.58681 879966 0.0 0.7905 1.0000 0.0648 0.7905 0.7905 1.0000 0.0648
0.58691 879754 0.0 0.7904 1.0000 0.0648 0.7904 0.7904 1.0000 0.0648
0.58701 879542 0.0 0.7903 1.0000 0.0648 0.7903 0.7903 1.0000 0.0648
0.58711 879330 0.0 0.7902 1.0000 0.0648 0.7902 0.7902 1.0000 0.0648
0.58721 879118 0.0 0.7901 1.0000 0.0648 0.7901 0.7901 1.0000 0.0648
0.58731 878906 0.0 0.7900 1.0000 0.0648 0.7900 0.7900 1.0000 0.0648
0.58741 878694 0.0 0.7899 1.0000 0.0648 0.7899 0.7899 1.0000 0.0648
0.58751 878481 0.0 0.7898 1.0000 0.0648 0.7898 0.7898 1.0000 0.0648
0.58761 878269 0.0 0.7897 1.0000 0.0647 0.7897 0.7897 1.0000 0.0647
0.58771 878057 0.0 0.7896 1.0000 0.0647 0.7896 0.7896 1.0000 0.0647
0.58781 877846 0.0 0.7896 1.0000 0.0647 0.7896 0.7896 1.0000 0.0647
0.58791 877634 0.0 0.7895 1.0000 0.0647 0.7895 0.7895 1.0000 0.0647
0.58801 877422 0.0 0.7894 1.0000 0.0647 0.7894 0.7894 1.0000 0.0647
0.58811 877210 0.0 0.7893 1.0000 0.0647 0.7893 0.7893 1.0000 0.0647
0.58821 876998 0.0 0.7892 1.0000 0.0647 0.7892 0.7892 1.0000 0.0647
0.58831 876786 0.0 0.7891 1.0000 0.0647 0.7891 0.7891 1.0000 0.0647
0.58841 876574 0.0 0.7890 1.0000 0.0646 0.7890 0.7890 1.0000 0.0646
0.58851 876362 0.0 0.7889 1.0000 0.0646 0.7889 0.7889 1.0000 0.0646
0.58861 876150 0.0 0.7889 1.0000 0.0646 0.7889 0.7889 1.0000 0.0646
0.58870 875938 0.0 0.7888 1.0000 0.0645 0.7888 0.7888 1.0000 0.0645
0.58880 875725 0.0 0.7887 1.0000 0.0645 0.7887 0.7887 1.0000 0.0645
0.58890 875513 0.0 0.7886 1.0000 0.0645 0.7886 0.7886 1.0000 0.0645
0.58900 875301 0.0 0.7885 1.0000 0.0645 0.7885 0.7885 1.0000 0.0645
0.58910 875089 0.0 0.7884 1.0000 0.0645 0.7884 0.7884 1.0000 0.0645
0.58920 874878 0.0 0.7883 1.0000 0.0645 0.7883 0.7883 1.0000 0.0645
0.58930 874666 0.0 0.7882 1.0000 0.0645 0.7882 0.7882 1.0000 0.0645
0.58940 874454 0.0 0.7882 1.0000 0.0645 0.7882 0.7882 1.0000 0.0645
0.58950 874242 0.0 0.7881 1.0000 0.0645 0.7881 0.7881 1.0000 0.0645
0.58960 874030 0.0 0.7880 1.0000 0.0645 0.7880 0.7880 1.0000 0.0645
0.58970 873818 0.0 0.7879 1.0000 0.0645 0.7879 0.7879 1.0000 0.0645
0.58980 873606 0.0 0.7878 1.0000 0.0644 0.7878 0.7878 1.0000 0.0644
0.58990 873394 0.0 0.7877 1.0000 0.0644 0.7877 0.7877 1.0000 0.0644
0.59000 873182 0.0 0.7876 1.0000 0.0644 0.7876 0.7876 1.0000 0.0644
0.59010 872969 0.0 0.7875 1.0000 0.0644 0.7875 0.7875 1.0000 0.0644
0.59020 872757 0.0 0.7874 1.0000 0.0644 0.7874 0.7874 1.0000 0.0644
0.59030 872545 0.0 0.7874 1.0000 0.0643 0.7874 0.7874 1.0000 0.0643
0.59040 872333 0.0 0.7873 1.0000 0.0643 0.7873 0.7873 1.0000 0.0643
0.59050 872122 0.0 0.7872 1.0000 0.0643 0.7872 0.7872 1.0000 0.0643
0.59060 871910 0.0 0.7871 1.0000 0.0642 0.7871 0.7871 1.0000 0.0642
0.59070 871698 0.0 0.7870 1.0000 0.0642 0.7870 0.7870 1.0000 0.0642
0.59080 871486 0.0 0.7869 1.0000 0.0642 0.7869 0.7869 1.0000 0.0642
0.59089 871274 0.0 0.7868 1.0000 0.0641 0.7868 0.7868 1.0000 0.0641
0.59099 871062 0.0 0.7867 1.0000 0.0641 0.7867 0.7867 1.0000 0.0641
0.59109 870850 0.0 0.7866 1.0000 0.0641 0.7866 0.7866 1.0000 0.0641
0.59119 870638 0.0 0.7866 1.0000 0.0641 0.7866 0.7866 1.0000 0.0641
0.59129 870426 0.0 0.7865 1.0000 0.0640 0.7865 0.7865 1.0000 0.0640
0.59139 870214 0.0 0.7864 1.0000 0.0640 0.7864 0.7864 1.0000 0.0640
0.59149 870001 0.0 0.7863 1.0000 0.0640 0.7863 0.7863 1.0000 0.0640
0.59159 869789 0.0 0.7862 1.0000 0.0640 0.7862 0.7862 1.0000 0.0640
0.59169 869577 0.0 0.7861 1.0000 0.0639 0.7861 0.7861 1.0000 0.0639
0.59179 869366 0.0 0.7860 1.0000 0.0639 0.7860 0.7860 1.0000 0.0639
0.59189 869154 0.0 0.7859 1.0000 0.0639 0.7859 0.7859 1.0000 0.0639
0.59199 868942 0.0 0.7858 1.0000 0.0639 0.7858 0.7858 1.0000 0.0639
0.59209 868730 0.0 0.7857 1.0000 0.0639 0.7857 0.7857 1.0000 0.0639
0.59219 868518 0.0 0.7856 1.0000 0.0639 0.7856 0.7856 1.0000 0.0639
0.59229 868306 0.0 0.7855 1.0000 0.0638 0.7855 0.7855 1.0000 0.0638
0.59239 868094 0.0 0.7854 1.0000 0.0638 0.7854 0.7854 1.0000 0.0638
0.59249 867882 0.0 0.7853 1.0000 0.0638 0.7853 0.7853 1.0000 0.0638
0.59259 867670 0.0 0.7853 1.0000 0.0638 0.7853 0.7853 1.0000 0.0638
0.59269 867458 0.0 0.7852 1.0000 0.0637 0.7852 0.7852 1.0000 0.0637
0.59279 867245 0.0 0.7851 1.0000 0.0637 0.7851 0.7851 1.0000 0.0637
0.59289 867033 0.0 0.7850 1.0000 0.0637 0.7850 0.7850 1.0000 0.0637
0.59299 866821 0.0 0.7849 1.0000 0.0637 0.7849 0.7849 1.0000 0.0637
0.59308 866610 0.0 0.7848 1.0000 0.0636 0.7848 0.7848 1.0000 0.0636
0.59318 866398 0.0 0.7847 1.0000 0.0636 0.7847 0.7847 1.0000 0.0636
0.59328 866186 0.0 0.7846 1.0000 0.0636 0.7846 0.7846 1.0000 0.0636
0.59338 865974 0.0 0.7845 1.0000 0.0635 0.7845 0.7845 1.0000 0.0635
0.59348 865762 0.0 0.7844 1.0000 0.0635 0.7844 0.7844 1.0000 0.0635
0.59358 865550 0.0 0.7844 1.0000 0.0635 0.7844 0.7844 1.0000 0.0635
0.59368 865338 0.0 0.7843 1.0000 0.0635 0.7843 0.7843 1.0000 0.0635
0.59378 865126 0.0 0.7842 1.0000 0.0635 0.7842 0.7842 1.0000 0.0635
0.59388 864914 0.0 0.7841 1.0000 0.0634 0.7841 0.7841 1.0000 0.0634
0.59398 864702 0.0 0.7840 1.0000 0.0634 0.7840 0.7840 1.0000 0.0634
0.59408 864489 0.0 0.7839 1.0000 0.0634 0.7839 0.7839 1.0000 0.0634
0.59418 864277 0.0 0.7838 1.0000 0.0633 0.7838 0.7838 1.0000 0.0633
0.59428 864065 0.0 0.7838 1.0000 0.0633 0.7838 0.7838 1.0000 0.0633
0.59438 863853 0.0 0.7837 1.0000 0.0633 0.7837 0.7837 1.0000 0.0633
0.59448 863642 0.0 0.7836 1.0000 0.0633 0.7836 0.7836 1.0000 0.0633
0.59458 863430 0.0 0.7835 1.0000 0.0633 0.7835 0.7835 1.0000 0.0633
0.59468 863218 0.0 0.7834 1.0000 0.0633 0.7834 0.7834 1.0000 0.0633
0.59478 863006 0.0 0.7833 1.0000 0.0632 0.7833 0.7833 1.0000 0.0632
0.59488 862794 0.0 0.7832 1.0000 0.0632 0.7832 0.7832 1.0000 0.0632
0.59498 862582 0.0 0.7831 1.0000 0.0632 0.7831 0.7831 1.0000 0.0632
0.59508 862370 0.0 0.7831 1.0000 0.0631 0.7831 0.7831 1.0000 0.0631
0.59518 862158 0.0 0.7830 1.0000 0.0631 0.7830 0.7830 1.0000 0.0631
0.59527 861946 0.0 0.7829 1.0000 0.0631 0.7829 0.7829 1.0000 0.0631
0.59537 861733 0.0 0.7828 1.0000 0.0630 0.7828 0.7828 1.0000 0.0630
0.59547 861521 0.0 0.7827 1.0000 0.0630 0.7827 0.7827 1.0000 0.0630
0.59557 861309 0.0 0.7826 1.0000 0.0630 0.7826 0.7826 1.0000 0.0630
0.59567 861097 0.0 0.7826 1.0000 0.0629 0.7826 0.7826 1.0000 0.0629
0.59577 860886 0.0 0.7825 1.0000 0.0629 0.7825 0.7825 1.0000 0.0629
0.59587 860674 0.0 0.7824 1.0000 0.0629 0.7824 0.7824 1.0000 0.0629
0.59597 860462 0.0 0.7823 1.0000 0.0628 0.7823 0.7823 1.0000 0.0628
0.59607 860250 0.0 0.7822 1.0000 0.0627 0.7822 0.7822 1.0000 0.0627
0.59617 860038 0.0 0.7821 1.0000 0.0627 0.7821 0.7821 1.0000 0.0627
0.59627 859826 0.0 0.7820 1.0000 0.0627 0.7820 0.7820 1.0000 0.0627
0.59637 859614 0.0 0.7819 1.0000 0.0627 0.7819 0.7819 1.0000 0.0627
0.59647 859402 0.0 0.7818 1.0000 0.0626 0.7818 0.7818 1.0000 0.0626
0.59657 859190 0.0 0.7817 1.0000 0.0626 0.7817 0.7817 1.0000 0.0626
0.59667 858978 0.0 0.7816 1.0000 0.0625 0.7816 0.7816 1.0000 0.0625
0.59677 858765 0.0 0.7815 1.0000 0.0625 0.7815 0.7815 1.0000 0.0625
0.59687 858553 0.0 0.7815 1.0000 0.0624 0.7815 0.7815 1.0000 0.0624
0.59697 858341 0.0 0.7814 1.0000 0.0624 0.7814 0.7814 1.0000 0.0624
0.59707 858130 0.0 0.7813 1.0000 0.0624 0.7813 0.7813 1.0000 0.0624
0.59717 857918 0.0 0.7812 1.0000 0.0623 0.7812 0.7812 1.0000 0.0623
